,country,article_name,revision_id,article_quality_est,population
477,"Congo, Dem. Rep. of",Célestin Cibalonza Byaterana,713195149.0,Stub,
478,"Congo, Dem. Rep. of",Emmanuel Leku Apuobo,713198718.0,Stub,
479,"Congo, Dem. Rep. of",Kisula Ngoy,713583472.0,Stub,
480,"Congo, Dem. Rep. of",Jean Collins Musonda Kalusambo,714150941.0,Stub,
481,"Congo, Dem. Rep. of",Denis Kalume Numbi,714220527.0,Start,
482,"Congo, Dem. Rep. of",Delphin Kyubwa,718961623.0,Stub,
483,"Congo, Dem. Rep. of",Sylvain Ngabu Chumbu,720858135.0,Start,
484,"Congo, Dem. Rep. of",José Endundo Bononge,721206007.0,Stub,
485,"Congo, Dem. Rep. of",Richard Muyej Mangez,723913158.0,Stub,
486,"Congo, Dem. Rep. of",Sébastien Impeto Pengo,725141090.0,Stub,
487,"Congo, Dem. Rep. of",Clovis Kabongo Malemba,733051797.0,Stub,
488,"Congo, Dem. Rep. of",François Nicéphore Kakese,737533634.0,Stub,
489,"Congo, Dem. Rep. of",Raymond Ramazani Baya,742707920.0,Stub,
490,"Congo, Dem. Rep. of",Mulumba Lukoji,743061455.0,Stub,
491,"Congo, Dem. Rep. of",Alexandre Luba Ntambo,749397818.0,Stub,
492,"Congo, Dem. Rep. of",Oscar Kashala,749419078.0,Start,
493,"Congo, Dem. Rep. of",Jean-Marie Runiga Lugerero,750725157.0,Stub,
494,"Congo, Dem. Rep. of",Christian Malanga,751152656.0,C,
495,"Congo, Dem. Rep. of",Faustin Birindwa,751361476.0,Stub,
496,"Congo, Dem. Rep. of",Chikez Diemu,753704394.0,Stub,
497,"Congo, Dem. Rep. of",Minister of Foreign Affairs (Democratic Republic of the Congo),754344309.0,Start,
498,"Congo, Dem. Rep. of",Edouard Kiove Kola,756510063.0,Stub,
499,"Congo, Dem. Rep. of",Daniel Mukoko Samba,757821887.0,Stub,
500,"Congo, Dem. Rep. of",Dolly Makambo Nawezi,763323939.0,Stub,
501,"Congo, Dem. Rep. of",Germain Kambinga,763943185.0,Stub,
502,"Congo, Dem. Rep. of",Richard Ndambu Wolang,764771546.0,Stub,
503,"Congo, Dem. Rep. of",Simon Mbatshi Batshia,764771615.0,C,
504,"Congo, Dem. Rep. of",José Makila Sumanda,764771652.0,Stub,
505,"Congo, Dem. Rep. of",Trésor Kapuku Ngoy,764771697.0,Stub,
506,"Congo, Dem. Rep. of",Charles Mwando Simba,764791046.0,Stub,
507,"Congo, Dem. Rep. of",Jules Fontaine Sambwa,765570258.0,Start,
508,"Congo, Dem. Rep. of",Mabi Mulumba,765799138.0,Stub,
509,"Congo, Dem. Rep. of",N'Singa Udjuu,765799213.0,Stub,
510,"Congo, Dem. Rep. of",Sultani Makenga,765834828.0,Stub,
511,"Congo, Dem. Rep. of",Josué Alex Mukendi,765871730.0,Stub,
512,"Congo, Dem. Rep. of",Raymond Tshibanda,765923988.0,Start,
513,"Congo, Dem. Rep. of",Banza Mukalay,765924619.0,Start,
514,"Congo, Dem. Rep. of",Évariste Boshab,765925554.0,Stub,
515,"Congo, Dem. Rep. of",Marie-Ange Mushobekwa,766647953.0,Stub,
516,"Congo, Dem. Rep. of",Jean Andeka,768228272.0,Stub,
517,"Congo, Dem. Rep. of",Aimé Ngoy Mukena,768670214.0,C,
518,"Congo, Dem. Rep. of",Aimé Boji,772045942.0,Stub,
519,"Congo, Dem. Rep. of",Léonard Mulamba,772317052.0,Start,
520,"Congo, Dem. Rep. of",Noel K Tshiani Muadiamvita,772818039.0,C,
521,"Congo, Dem. Rep. of",Kasongo Ilunga,774263410.0,Start,
522,"Congo, Dem. Rep. of",Pierre Lumbi Okongo,774679596.0,Start,
523,"Congo, Dem. Rep. of",Jeannette Kavira Mapera,776372644.0,Stub,
524,"Congo, Dem. Rep. of",Vice-Presidents of the Democratic Republic of the Congo,780035740.0,Stub,
525,"Congo, Dem. Rep. of",Odilon Kafitwe wa pa Bowa,780757242.0,Start,
526,"Congo, Dem. Rep. of",Louis Alphonse Koyagialo,782350026.0,Start,
527,"Congo, Dem. Rep. of",Luzolo Bambi Lessa,782618365.0,Start,
528,"Congo, Dem. Rep. of",Jonas Mukamba Kadiata Nzemba,782825984.0,Start,
529,"Congo, Dem. Rep. of",Arthur Z'ahidi Ngoma,783354232.0,Stub,
530,"Congo, Dem. Rep. of",Emile Mota,784182810.0,Start,
531,"Congo, Dem. Rep. of",Lambert Mende Omalanga,786579616.0,Stub,
532,"Congo, Dem. Rep. of",Justine Kasa-Vubu,786751925.0,Start,
533,"Congo, Dem. Rep. of",Cléophas Kamitatu,786874201.0,C,
534,"Congo, Dem. Rep. of",Jean Nguza Karl-i-Bond,787378464.0,Start,
535,"Congo, Dem. Rep. of",Adam Bombolé,787602247.0,Stub,
536,"Congo, Dem. Rep. of",Adolphe Lumanu,787715913.0,Stub,
537,"Congo, Dem. Rep. of",Adolphe Muzito cabinet,787716080.0,Start,
538,"Congo, Dem. Rep. of",Justin Marie Bomboko,787797355.0,Start,
539,"Congo, Dem. Rep. of",Christian Atoki Ileka,787978838.0,Stub,
540,"Congo, Dem. Rep. of",Paul Joseph Mukungubila Mutombo,788024194.0,C,
541,"Congo, Dem. Rep. of",Ferdinand Essandja,788054013.0,Stub,
542,"Congo, Dem. Rep. of",Martin Kabwelulu,788465848.0,Start,
543,"Congo, Dem. Rep. of",Antipas Mbusa,789437538.0,Start,
544,"Congo, Dem. Rep. of",Laurent Mbariko,789487250.0,Start,
545,"Congo, Dem. Rep. of",Union of Congolese Patriots,789898887.0,Start,
546,"Congo, Dem. Rep. of",Azarias Ruberwa,790305725.0,Start,
547,"Congo, Dem. Rep. of",Banyingela Kasonga,790586686.0,Start,
548,"Congo, Dem. Rep. of",Anicet Kashamura,790738130.0,Stub,
549,"Congo, Dem. Rep. of",Sophie Kanza,790942655.0,Start,
550,"Congo, Dem. Rep. of",Bertrand Bisimwa,791074307.0,Stub,
551,"Congo, Dem. Rep. of",Charles Kisolokele,792037043.0,Start,
552,"Congo, Dem. Rep. of",Antoine Ghonda,793411567.0,Start,
553,"Congo, Dem. Rep. of",Abdoulaye Yerodia Ndombasi,794072384.0,Start,
554,"Congo, Dem. Rep. of",Paul Bolya,794134715.0,Start,
555,"Congo, Dem. Rep. of",Freddy Matungulu,796099032.0,C,
556,"Congo, Dem. Rep. of",Emmanuel Dungia,797348410.0,C,
557,"Congo, Dem. Rep. of",Munga Mibindo,797435100.0,Stub,
558,"Congo, Dem. Rep. of",Eric Lenge,797446004.0,Start,
559,"Congo, Dem. Rep. of",Guy-Patrice Lumumba,798185563.0,Stub,
560,"Congo, Dem. Rep. of",Joseph Kabila,798455633.0,GA,
561,"Congo, Dem. Rep. of",Kavidi Wivine N'Landu,798489264.0,Stub,
562,"Congo, Dem. Rep. of",Jeannot Bemba Saolona,798859637.0,Stub,
563,"Congo, Dem. Rep. of",Medard Mulangala,798948484.0,C,
564,"Congo, Dem. Rep. of",Mpinga Kasenda,799044574.0,Stub,
565,"Congo, Dem. Rep. of",Fernand Kazadi,799328311.0,Start,
566,"Congo, Dem. Rep. of",Antoine-Roger Bolamba,799328685.0,Stub,
567,"Congo, Dem. Rep. of",Odette Babandoa Etoa,799331221.0,Start,
568,"Congo, Dem. Rep. of",Monique Mukuna Mutombo,799533831.0,Start,
569,"Congo, Dem. Rep. of",Ekila Liyonda,799913697.0,Start,
570,"Congo, Dem. Rep. of",Augustin Matata Ponyo,799930121.0,Start,
571,"Congo, Dem. Rep. of",Nkulu Mitumba Kilombo,800087105.0,Stub,
572,"Congo, Dem. Rep. of",Laurent Nkunda,800298783.0,C,
573,"Congo, Dem. Rep. of",Christophe Gbenye,800537411.0,Start,
574,"Congo, Dem. Rep. of",Minister of Defence (Democratic Republic of the Congo),801107444.0,Start,
575,"Congo, Dem. Rep. of",Moïse Tshombe,801110165.0,C,
576,"Congo, Dem. Rep. of",Godefroid Munongo,801112469.0,Start,
577,"Congo, Dem. Rep. of",Thomas Kanza,801348128.0,GA,
578,"Congo, Dem. Rep. of",Joseph Okito,801770255.0,Start,
579,"Congo, Dem. Rep. of",President of the Democratic Republic of the Congo,801936063.0,C,
580,"Congo, Dem. Rep. of",Alexis Thambwe Mwamba,801968131.0,Start,
581,"Congo, Dem. Rep. of",Alphonse Songolo,802154801.0,C,
582,"Congo, Dem. Rep. of",List of heads of state of the Democratic Republic of the Congo,802197658.0,Start,
583,"Congo, Dem. Rep. of",Jules Mutebusi,802411491.0,Start,
584,"Congo, Dem. Rep. of",Pierre Mulele,803335436.0,C,
585,"Congo, Dem. Rep. of",Kasongo Munganga,803421580.0,C,
586,"Congo, Dem. Rep. of",Joseph Kasa-Vubu,804197745.0,GA,
587,"Congo, Dem. Rep. of",Frédéric Kibassa Maliba,804359582.0,GA,
588,"Congo, Dem. Rep. of",Tabu Ley Rochereau,804587534.0,GA,
589,"Congo, Dem. Rep. of",Leonard Mashako Mamba,804709167.0,Stub,
590,"Congo, Dem. Rep. of",Franck Mwe di Malila,804943836.0,C,
591,"Congo, Dem. Rep. of",Mobutu Sese Seko,805038023.0,B,
592,"Congo, Dem. Rep. of",Maurice Mpolo,805086693.0,C,
593,"Congo, Dem. Rep. of",Georges Minsay Booka,805279692.0,Start,
594,"Congo, Dem. Rep. of",Germain Katanga,805368981.0,GA,
595,"Congo, Dem. Rep. of",Daniel Kanza,805523382.0,Start,
596,"Congo, Dem. Rep. of",Gilbert Pongo,805835265.0,C,
597,"Congo, Dem. Rep. of",Laurent-Désiré Kabila,805923394.0,C,
598,"Congo, Dem. Rep. of",Prospère Mushobekwa,806071312.0,Stub,
599,"Congo, Dem. Rep. of",Eugène Serufuli Ngayabaseka,806189185.0,Start,
600,"Congo, Dem. Rep. of",Julien Paluku Kahongya,806189633.0,C,
601,"Congo, Dem. Rep. of",List of mayors of Goma,806372703.0,Stub,
602,"Congo, Dem. Rep. of",Victor Nendaka Bika,806383479.0,Start,
603,"Congo, Dem. Rep. of",Antoine Gizenga cabinet,806524828.0,Start,
604,"Congo, Dem. Rep. of",André Lubaya,806545614.0,Start,
605,"Congo, Dem. Rep. of",Jean-Chrysostome Werengemere,806947596.0,C,
606,"Congo, Dem. Rep. of",Jean-Pierre Bemba,807193274.0,GA,
607,"Congo, Dem. Rep. of",Jason Sendwe,807243537.0,C,
608,"Congo, Dem. Rep. of",Gérard Kamanda wa Kamanda,807258156.0,Stub,
609,"Congo, Dem. Rep. of",Patrice Lumumba,807273861.0,FA,
610,East Timorese,"List of members of the parliament of East Timor, 2001–07",638566016.0,Start,
611,East Timorese,José Abel,699698855.0,Stub,
612,East Timorese,Rogerio Lobato,712249441.0,Start,
613,East Timorese,Manuel Magalhaes de Oliveira,720011934.0,Stub,
614,East Timorese,João Viegas Carrascalão,737687072.0,Start,
615,East Timorese,Manuel Carrascalão,753061850.0,Stub,
616,East Timorese,Adalgisa Magno Guterres,755908563.0,Stub,
617,East Timorese,María do Céu,755908564.0,Start,
618,East Timorese,Ana Pessoa Pinto,757539934.0,Stub,
619,East Timorese,Rosa Bonaparte,760534473.0,Stub,
620,East Timorese,Fernanda Borges,765600414.0,Stub,
621,East Timorese,Nicolau dos Reis Lobato,772890380.0,Stub,
622,East Timorese,Adalgisa Ximenes,779579546.0,Stub,
623,East Timorese,Milena Pires,788017619.0,Start,
624,East Timorese,Alfredo Pires,788450147.0,Stub,
625,East Timorese,Mário Viegas Carrascalão,793270640.0,B,
626,East Timorese,José Abílio Osório Soares,793454583.0,Start,
627,East Timorese,Roque Rodrigues,796722416.0,Stub,
628,East Timorese,Avelino Coelho da Silva,796886084.0,Stub,
629,East Timorese,Manuel Tilman,797040695.0,Stub,
630,East Timorese,Isabel da Costa Ferreira,797279277.0,C,
631,East Timorese,Emília Pires,797438594.0,C,
632,East Timorese,Xanana Gusmão,798242613.0,C,
633,East Timorese,José Luís Guterres,798334210.0,Start,
634,East Timorese,Arsénio Bano,798969127.0,Stub,
635,East Timorese,Nino Konis Santana,799059687.0,Stub,
636,East Timorese,President of East Timor,799570306.0,Start,
637,East Timorese,Estanislau da Silva,802072802.0,C,
638,East Timorese,José Ramos-Horta,802765398.0,C,
639,East Timorese,Fernando de Araújo (East Timorese politician),803043434.0,C,
640,East Timorese,Taur Matan Ruak,803615826.0,C,
641,East Timorese,Lúcia Lobato,803664269.0,Start,
642,East Timorese,Francisco Xavier do Amaral,803969836.0,C,
643,East Timorese,Vicente Guterres,804966906.0,Start,
644,East Timorese,Rui Maria de Araújo,805183458.0,Start,
645,East Timorese,Francisco Guterres,806140876.0,Start,
646,Faroese,"List of members of the Løgting, 1974–78",643932216.0,Start,
647,Faroese,"List of members of the Løgting, 1978–80",643932220.0,Start,
648,Faroese,"List of members of the Løgting, 1980–84",643932225.0,Start,
649,Faroese,"List of members of the Løgting, 1984–88",643932226.0,Start,
650,Faroese,"List of members of the Løgting, 1990–94",643932239.0,Start,
651,Faroese,"List of members of the Løgting, 1994–98",643932242.0,Start,
652,Faroese,"List of members of the Løgting, 1998–2002",698865505.0,Start,
653,Faroese,Tórbjørn Poulsen,700400143.0,Stub,
654,Faroese,Demmus Hentze,701771698.0,Start,
655,Faroese,Andrias Christian Evensen,714088539.0,Start,
656,Faroese,Hákun Djurhuus,715330944.0,Stub,
657,Faroese,Jógvan Justinusson,715490721.0,Stub,
658,Faroese,Andrass Samuelsen,716137698.0,Stub,
659,Faroese,Álvur Kirke,721938213.0,Stub,
660,Faroese,Rikard Long,722336332.0,Start,
661,Faroese,Sigurð Joensen,722336979.0,Start,
662,Faroese,Jógvan Poulsen (1854–1941),722590461.0,Start,
663,Faroese,Jacob Vestergaard,724674137.0,Start,
664,Faroese,Johan Simonsen,725030656.0,Stub,
665,Faroese,Kári P. Højgaard,725288194.0,Start,
666,Faroese,Kristin Michelsen,729422866.0,C,
667,Faroese,Lisbeth L. Petersen,734668075.0,Start,
668,Faroese,Símun av Skarði,735578210.0,Stub,
669,Faroese,Finnbogi Ísakson,748477895.0,Start,
670,Faroese,"List of members of the Løgting, 1988–90",750074079.0,Start,
671,Faroese,Brandur Sandoy,750167873.0,Start,
672,Faroese,"List of members of the Løgting, 2015–19",754952121.0,Start,
673,Faroese,"List of members of the Løgting, 2011–15",754952298.0,Start,
674,Faroese,"List of members of the Løgting, 2008–11",754952557.0,Start,
675,Faroese,"List of members of the Løgting, 2004–08",754952620.0,Start,
676,Faroese,"List of members of the Løgting, 2002–04",754952690.0,Start,
677,Faroese,Bárður á Steig Nielsen,756602743.0,Start,
678,Faroese,Edmund Joensen,756654638.0,Stub,
679,Faroese,Jørgen Niclasen,756654880.0,Stub,
680,Faroese,Jóannes Eidesgaard,765947137.0,Start,
681,Faroese,Jógvan á Lakjuni,765947416.0,Start,
682,Faroese,Anfinn Kallsberg,773895078.0,Start,
683,Faroese,Kaj Leo Johannesen,780361487.0,Start,
684,Faroese,Rigmor Dam,780543271.0,Start,
685,Faroese,Hanna Jensen,780543417.0,Start,
686,Faroese,Sonja Jógvansdóttir,780543635.0,Start,
687,Faroese,Karin Kjølbro,780543692.0,Start,
688,Faroese,Jóannes Patursson,781915668.0,Start,
689,Faroese,Erlendur Patursson,784440060.0,Start,
690,Faroese,Niels Winther Poulsen,789029085.0,Stub,
691,Faroese,Bjørt Samuelsen,789306157.0,Start,
692,Faroese,Jenis av Rana,789307497.0,Start,
693,Faroese,Heðin Mortensen,789307569.0,Start,
694,Faroese,Rasmus Effersøe,789307632.0,Start,
695,Faroese,Trygvi Samuelsen,789308387.0,Start,
696,Faroese,Eilif Samuelsen,789308554.0,Stub,
697,Faroese,Jógvan Skorheim,789310556.0,Start,
698,Faroese,Louis Zachariasen,789708924.0,Start,
699,Faroese,Annika Olsen,792595685.0,Start,
700,Faroese,Páll á Reynatúgvu,793276089.0,Start,
701,Faroese,Atli Dam,793277402.0,Start,
702,Faroese,Henrik Old,793353435.0,Start,
703,Faroese,Marita Petersen,793394960.0,Start,
704,Faroese,Pauli Ellefsen,796170338.0,Start,
705,Faroese,Rasmus Rasmussen (writer),796170437.0,C,
706,Faroese,Peter Mohr Dam,797450160.0,Stub,
707,Faroese,Knút Wang,797493287.0,Start,
708,Faroese,Sjúrður Skaale,797493405.0,C,
709,Faroese,Høgni Hoydal,800723683.0,Start,
710,Faroese,Kristina Háfoss,801638146.0,Start,
711,Faroese,Sirið Stenberg,802476681.0,Start,
712,Faroese,Eyðgunn Samuelsen,802515495.0,Start,
713,Faroese,Edva Jacobsen,802925425.0,Stub,
714,Faroese,Aksel V. Johannesen,803145744.0,Start,
715,Faroese,Djóni í Geil,803656387.0,Start,
716,Faroese,Elsebeth Mercedis Gunnleygsdóttur,804422035.0,Stub,
717,Faroese,Annita á Fríðriksmørk,806011231.0,Start,
718,Faroese,Katrin Kallsberg,806909915.0,Start,
719,Faroese,H. C .W. Tórgarð,807297374.0,Start,
720,Cape Colony,James Bisset (mayor),647367482.0,Start,
721,Cape Colony,Augustus Joseph Tancred,651250302.0,Stub,
722,Cape Colony,Johan Conrad Silberbauer,653467222.0,Stub,
723,Cape Colony,James Cotterell Hoole,666596918.0,Stub,
724,Cape Colony,Patrick Goold,670210734.0,Start,
725,Cape Colony,Andries Botha,676828191.0,B,
726,Cape Colony,Charles William Hutton,680205631.0,C,
727,Cape Colony,John Blades Currey,693624260.0,Stub,
728,Cape Colony,Joseph Orpen,715016315.0,C,
729,Cape Colony,Klaas Afrikaner,718462130.0,Stub,
730,Cape Colony,Christian Groepe,723563811.0,B,
731,Cape Colony,William Hume (Cape politician),724976433.0,Start,
732,Cape Colony,James Sivewright,731817397.0,C,
733,Cape Colony,William Downes Griffith,731908828.0,Start,
734,Cape Colony,John Sweet Distin,737348283.0,Start,
735,Cape Colony,John Thomas Eustace,746923352.0,C,
736,Cape Colony,Jeremias Ziervogel,750299694.0,Start,
737,Cape Colony,Henry Latham Currey,757832561.0,Start,
738,Cape Colony,Henry Juta,765333482.0,Stub,
739,Cape Colony,Simeon Jacobs,767856232.0,C,
740,Cape Colony,William Schreiner,771024710.0,Start,
741,Cape Colony,George Strahan,775481498.0,Start,
742,Cape Colony,John Bardwell Ebden,776725178.0,Start,
743,Cape Colony,Jan Hendrik Hofmeyr (Onze Jan),779046359.0,C,
744,Cape Colony,Charles Abercrombie Smith,783249147.0,C,
745,Cape Colony,Charles Brownlee,783250295.0,C,
746,Cape Colony,George Cathcart,784693349.0,Start,
747,Cape Colony,Henry Torrens,784726341.0,Start,
748,Cape Colony,Frederick Schermbrucker,784765242.0,Start,
749,Cape Colony,Richard Solomon (Attorney General),784829553.0,Start,
750,Cape Colony,Walter Hely-Hutchinson,784862369.0,Start,
751,Cape Colony,Henry White (Cape Treasurer General),785566972.0,C,
752,Cape Colony,Jacobus Wilhelmus Sauer,786142993.0,C,
753,Cape Colony,Charles Lennox Stretch,786803200.0,Start,
754,Cape Colony,John Tengo Jabavu,786916027.0,Start,
755,Cape Colony,Philip John Stigant,786972727.0,Start,
756,Cape Colony,Henry Pottinger,787552653.0,C,
757,Cape Colony,Thomas Charles Scanlen,788098639.0,C,
758,Cape Colony,Saul Solomon,788361321.0,C,
759,Cape Colony,Thomas Upington,788717893.0,C,
760,Cape Colony,Andries Stockenström (judge),789120101.0,C,
761,Cape Colony,Robert Wynyard,789258720.0,C,
762,Cape Colony,"John de Villiers, 1st Baron de Villiers",789675927.0,C,
763,Cape Colony,Philip Edmond Wodehouse,792178662.0,C,
764,Cape Colony,Charles Aken Fairbridge,793643575.0,Stub,
765,Cape Colony,William Howley Goodenough,794193433.0,Start,
766,Cape Colony,George Thomas Napier,794346758.0,Start,
767,Cape Colony,William Butler (British Army officer),794705198.0,C,
768,Cape Colony,"Sir George Yonge, 5th Baronet",795625420.0,C,
769,Cape Colony,Christoffel Brand,796352977.0,C,
770,Cape Colony,Henry Barkly,796646347.0,C,
771,Cape Colony,Lord Charles Somerset,797029963.0,Start,
772,Cape Colony,Benjamin D'Urban,797735815.0,C,
773,Cape Colony,John Charles Molteno,797978795.0,C,
774,Cape Colony,"George Macartney, 1st Earl Macartney",798165649.0,C,
775,Cape Colony,William Porter (Attorney General),798383131.0,C,
776,Cape Colony,David Tennant (politician),798742813.0,C,
777,Cape Colony,Andries Stockenström,799373837.0,B,
778,Cape Colony,"Sir Harry Smith, 1st Baronet",799472552.0,C,
779,Cape Colony,Charles Henry Darling,800159179.0,Start,
780,Cape Colony,John Paterson (Cape politician),800767317.0,C,
781,Cape Colony,John X. Merriman,801351302.0,C,
782,Cape Colony,Mpilo Walter Benson Rubusana,801417570.0,Start,
783,Cape Colony,Henry Hugh Clifford,801856640.0,C,
784,Cape Colony,James Tennant Molteno,801935094.0,C,
785,Cape Colony,Leander Starr Jameson,803177433.0,C,
786,Cape Colony,Henry Bartle Frere,803288472.0,B,
787,Cape Colony,"Hercules Robinson, 1st Baron Rosmead",803303116.0,C,
788,Cape Colony,"Henry Loch, 1st Baron Loch",803618569.0,C,
789,Cape Colony,Francis Dundas,803908887.0,Start,
790,Cape Colony,Lowry Cole,804277547.0,Start,
791,Cape Colony,"Sir David Baird, 1st Baronet",804362436.0,C,
792,Cape Colony,James Rose Innes,804497413.0,GA,
793,Cape Colony,Nicolaas Frederic de Waal,805157563.0,Stub,
794,Cape Colony,"John Charles Molteno, Jr.",805678535.0,C,
795,Cape Colony,"Alfred Milner, 1st Viscount Milner",805962015.0,C,
796,Cape Colony,Gordon Sprigg,806340214.0,C,
797,Cape Colony,Cecil Rhodes,806647373.0,B,
798,Cape Colony,George Grey,807290539.0,FA,
799,Cape Colony,Peregrine Maitland,807330872.0,C,
800,Cape Colony,Thomas Francis Wade,807401513.0,C,
801,South Korean,"List of members of the National Assembly (South Korea), 1950–54",663348266.0,Stub,
802,South Korean,Park In-won,703478926.0,Stub,
803,South Korean,Kim Seung-kew,716323288.0,Stub,
804,South Korean,Seo Young-kyo,717405394.0,Start,
805,South Korean,Lee Wu-jong,723064614.0,Stub,
806,South Korean,Yu In-chon,760062536.0,Start,
807,South Korean,Kim Wan-ju,770622878.0,Stub,
808,South Korean,Park Yong-jin,770623036.0,Start,
809,South Korean,Lee Jong-kul,770757174.0,Stub,
810,South Korean,Kim Hyun-jong,770760118.0,Stub,
811,South Korean,Shin Ki-ha,774367693.0,Stub,
812,South Korean,Lee Chunhee,775234175.0,Stub,
813,South Korean,Ahn Dae-hee,775458263.0,Stub,
814,South Korean,Ahn Gyu-baek,775458608.0,Start,
815,South Korean,Park Hong-keun,775458639.0,Start,
816,South Korean,Ahn Sang-yeong,777008205.0,Stub,
817,South Korean,Jang Deok-jin,777070214.0,Stub,
818,South Korean,Kim Jae-soon,778915319.0,Stub,
819,South Korean,Kim Jin-sun,778916810.0,Stub,
820,South Korean,Kim Il-ung,779544705.0,Stub,
821,South Korean,Koo Kyo-hyun,779544873.0,Stub,
822,South Korean,Ji Sang-wook,780227423.0,Start,
823,South Korean,Chung Hong-won,781133659.0,Start,
824,South Korean,Kim Byong-joon,781134255.0,Stub,
825,South Korean,Hong Ihk-pyo,782498395.0,Start,
826,South Korean,Jeon Soon-ok,782649404.0,Stub,
827,South Korean,Lee Hae-chan,785317852.0,Start,
828,South Korean,Yu Myung-hwan,790178486.0,Stub,
829,South Korean,Yoon Young-kwan,790178940.0,Start,
830,South Korean,Yoon Jeung-hyun,790179508.0,Stub,
831,South Korean,Suh Sang-chul,790180349.0,Start,
832,South Korean,Bak Maeng-woo,790471224.0,C,
833,South Korean,Lee Wan-koo,791389950.0,Start,
834,South Korean,Kim Chang-ryong,792037093.0,Start,
835,South Korean,Yun Duk-min,794638210.0,Stub,
836,South Korean,Cheong Yang-seog,795546187.0,Stub,
837,South Korean,Chin Young,795546191.0,Start,
838,South Korean,Kim Kwan-yong,795546228.0,Start,
839,South Korean,Lee Hahn-koo,795546245.0,Stub,
840,South Korean,Lee Jung-hyun (politician),795546256.0,Stub,
841,South Korean,Kim Chong-hoh,797806095.0,Stub,
842,South Korean,Chung Ho-yong,798295710.0,Stub,
843,South Korean,Lee Jae-myung,798611948.0,Stub,
844,South Korean,Lee Nak-hoon,799083872.0,C,
845,South Korean,Yoo Il-ho,799945764.0,Stub,
846,South Korean,Park Young-sun,800258105.0,Start,
847,South Korean,Kwon Young-ghil,800896932.0,Start,
848,South Korean,In Jae-keun,800896981.0,Stub,
849,South Korean,Kang Kum-sil,802728876.0,Stub,
850,South Korean,Park Yong-ok,802955917.0,Stub,
851,South Korean,Jeon Hye-sook,803383030.0,Stub,
852,South Korean,Kim Un-yong,803838269.0,Start,
853,South Korean,Sim Sang-jung,804816596.0,C,
854,South Korean,Kim So-yeon (activist),804817210.0,C,
855,South Korean,Yi Yun-yong,804962117.0,Stub,
856,South Korean,Byeon Yeong-tae,804962160.0,Stub,
857,South Korean,Lee Beom-seok (foreign minister),804962170.0,Stub,
858,South Korean,Yoo Chang-soon,804968129.0,Stub,
859,South Korean,Lee Hyun-jae,804968364.0,Stub,
860,South Korean,Hyun Soong-jong,804968483.0,Stub,
861,South Korean,Yun Byung-se,804971432.0,Stub,
862,South Korean,Kim Sung-hwan (politician),804971477.0,Stub,
863,South Korean,Kim Suk-soo,804971686.0,Stub,
864,South Korean,Kim Hwang-sik,804971888.0,C,
865,South Korean,Chang Sang,804972263.0,Stub,
866,South Korean,Chang Taek-sang,805053478.0,Start,
867,South Korean,"List of members of the South Korean Constituent Assembly, 1948–50",805158721.0,Stub,
868,South Korean,Lim Su-kyung,805293256.0,C,
869,South Korean,Ki Dong-min,805956890.0,Start,
870,South Korean,Shin Sung-mo,805991409.0,Stub,
871,South Korean,Chun Jung-bae,806073279.0,Start,
872,South Korean,"List of members of the National Assembly (South Korea), 2012–2016",806073996.0,Start,
873,South Korean,Han Duck-soo,806124709.0,Start,
874,South Korean,Roh Tae-woo,806145466.0,C,
875,South Korean,Han Myeong-sook,806182207.0,C,
876,South Korean,Choo Mi-ae,806184478.0,C,
877,South Korean,Na Kyung-won,806319565.0,Start,
878,South Korean,Min Byung-doo,806399005.0,Start,
879,South Korean,Choe Kwang-shik,806439224.0,Stub,
880,South Korean,Choi Kyu-hah,806462613.0,C,
881,South Korean,Won Sei-hoon,806511942.0,Stub,
882,South Korean,Won Yoo-chul,806512047.0,Stub,
883,South Korean,Kim Boo-kyum,806555857.0,Start,
884,South Korean,Baek Du-jin,806590508.0,Stub,
885,South Korean,"List of members of the National Assembly (South Korea), 2016–present",806749773.0,Start,
886,South Korean,Park Chung-hee,806801805.0,C,
887,South Korean,Chun Doo-hwan,806846283.0,C,
888,South Korean,Roh Moo-hyun,806852494.0,B,
889,South Korean,Lee Jung-hee,807021657.0,Start,
890,South Korean,Song Yo-chan,807029190.0,Stub,
891,South Korean,Kitack Lim,807057020.0,Start,
892,South Korean,Park Geun-hye,807060237.0,B,
893,South Korean,Do Jong-hwan,807122658.0,C,
894,South Korean,Assassination of Park Chung-hee,807142261.0,C,
895,South Korean,Geum Min,807404528.0,Stub,
896,South Korean,Nam Duck-woo,807423123.0,Stub,
897,Samoan,Toluono Feti,671515606.0,Stub,
898,Samoan,James Ah Koy,704919844.0,B,
899,Samoan,Va'aelua Eti Alesana,705218371.0,Start,
900,Samoan,Misa Telefoni Retzlaff,706207837.0,Start,
901,Samoan,Luagalau Levaula Kamu,706804758.0,Stub,
902,Samoan,Leafa Vitale,706837234.0,Stub,
903,Samoan,Niko Lee Hang,707525246.0,Stub,
904,Samoan,Tuu'u Anasi'i Leota,707525315.0,Stub,
905,Samoan,Tuiloma Pule Lameko,707750982.0,Stub,
906,Samoan,Laauli Leuatea Polataivao,714244543.0,Stub,
907,Samoan,To’alepaiali’i Toeolesulusulu Salesa III,717442173.0,Stub,
908,Samoan,Namulau’ulu Vavae Tuilagi,718995854.0,Stub,
